name,platform,release_date,summary,metascore,userscore
Summer: Jigsaw Puzzles,PC,"July 17, 2018","Colorful and bright Summer: Jigsaw Puzzles will strike your imagination in assorted piece counts, shapes and levels of difficulty. Dozens of Summer Jigsaw Puzzles to suit any puzzler. Whether you love puzzles with beaches, nostalgic scenes and family gatherings, great vacation destinations or hometown scenes.
",tbd,tbd
Supaplex THINK!,PC,"September 18, 2018","This game is for prepared players of the Supaplex world with many new adventures! A new level of sophistication and enthusiasm! Although Supaplex THINK! contains many levels that require good reaction, in general, it is more focused on planning and thinking through action. Therefore, we say: THINK! AND IF YOU NEED TO - RUN!",tbd,tbd
Super Collapse! II,Game Boy Advance,"March 5, 2004",,60,tbd
Super Cycle,PC,"December 20, 2022",,tbd,tbd
Super Destronaut DX-2,Xbox Series X,"July 2, 2021","Get ready for more 1980s arcade classic nostalgia!

Super Destronaut DX 2 is a retro space shooter with multiple modes.

Test your abilities with the challenges or try to beat your high score in the arcade modes.

Play against the clock, the more classical 3 lives, or even with limited bullets to see how many aliens you can destroy.

Dodge and shoot enemies to the victory! This time they may not only come from above.",tbd,tbd
Super Fowlst,iOS,"November 20, 2018",,tbd,tbd
Super Hyperactive Ninja,PC,"May 22, 2018","Super Hyperactive Ninja is a fast-paced hyper-caffeinated action-platformer in 2D, designed with those who want a real tough challenge and speedrunners in mind.",tbd,tbd
Super Night Riders,PC,"February 22, 2016","Super Night Riders is a modern arcade racing game inspired by the retro classics.

You are Alice, a beautiful and talented motorcyclist known as the red rider.

In this game, your position in the race does not matter. It's all about traveling as far as possible while dodging the rival riders, and reaching each checkpoint before the timer goes down to zero.

The gameplay is fast and responsive similarly to the best retro racers, while the low-poly style is inspired by the early 3D arcades.

Ride through 36 beautiful stages in 6 challenging courses!",tbd,tbd
Super Ninja Miner,Switch,"March 9, 2023","He slices! He dices! He... mines? Tag along with this crazy ninja on a treasure-filled adventure.

Ninjas are not well known for mining! But now it's time to use those famed ninja skills for collecting precious gems! There are 60 challenging levels for you to solve and defeat all the bosses guarding the treasures.

Leap from wall to wall and floor to ceiling as your ninja skills are put to the test in an increasingly complex underground labyrinth of sweet, sweet jewels (and stars).

Ninja Miner already has over 50,000,000 plays on the web! So it's time for Super Ninja Miner!

Super Ninja Miner includes all the best content from the original game, plus brand new features and levels, boss fights, redrawn handmade graphics, and a remastered soundtrack.",tbd,tbd
Super Pixel Racers,PlayStation 4,"October 31, 2018",Super Pixel Racers is a fast-paced arcade racer with top-down 2D pixel graphics and a nostalgic 16-bit soundtrack. Race your way up the ranks in an expansive career mode with more than 200 races.,tbd,tbd
Super Smash Bros. Brawl,Wii,"March 9, 2008","[Metacritic's 2008 Wii Game of the Year]  Super Smash Bros. Brawl is the next installment in the Smash Bros. series for the company's Wii console. Among the new characters playable in the game are Meta Knight, the sword-wielding nemesis of Kirby; Pit, the angelic archer from Kid Icarus; Zero Suit Samus, the powerful Metroid series heroine minus her versatile armor; and Wario, who demonstrates a noxious attack of gastronomic proportions. Also Snake, the gritty soldier from Konami's hugely popular Metal Gear series. [Nintendo]",93,8.8
Super Space Meltdown,PC,"July 31, 2015",,tbd,tbd
SuperGrind RPG,PC,"November 10, 2019","SuperGrind RPG is a classic RPG game, It includes stats allocation, dungeoning, leveing, gearing, talents and a few other mechanisms...SuperGrindRPG is a grinding game, that means there will be repeatable content.
",tbd,tbd
Superliminal,Xbox One,"July 7, 2020"," Perception is reality. In this mind-bending first-person puzzler, you explore a surreal dream world and solve impossible puzzles using the ambiguity of depth and perspective. ",80,9.6
Surface: Return to Another World,PC,"November 21, 2015","After receiving a worrying phone call from your mom, you return to your hometown of Lightfalls to investigate. But things aren't quite as you remembered them  a strange device has risen from the nearby lake, and it's causing the people of Lightfalls to disappear! A boy from your childhood seems to be behind it all, but can you stop his evil scheme before it's too late? Journey to the magical world beneath the lake and save your family in this exciting Hidden Object Puzzle Adventure!",tbd,tbd
Survivalcraft,iOS,"April 26, 2013","You are marooned on the shores of an infinite blocky world. Explore, mine resources, craft tools and weapons, hunt and make traps. Build a shelter to survive nights and share your worlds online. Ride horses or camels and herd cattle. Blast your way through the rock with explosives. Build complex electric devices. Possibilities are infinite in this sandbox survival and construction game.This is the twenty second release of Survivalcraft, and it adds horseriding! A large number of new animals have been introduced, such as sharks, rays, piranhas or camels, and their AI is much improved. There are new electric blocks that will make building electric devices easier. You can even drive cattle between pastures using just a whistle and a saddled horse. There are many different colors of horses roaming the lands.This is the biggest update yet, dwarfing even 1.19, and took over two months to put together. Enjoy!Website: http://kaalus.wordpress.comUpdates history:- 1.0 (initial release, 16 Nov 2011)- 1.1 (screenshots, torches, lamps, tools, controls sensitivity, recipaedia)- 1.2 (sneaking, stairs, slabs, doors, ladders, snow, ice, christmas tree)- 1.3 (basalt, limestone, marble, furnace)- 1.4 (new world format, clay, bricks)- 1.5 (birds, weapons, throwing, food, eating)- 1.6 (emergency bugfix release)- 1.7 (trapdoors, water animations, snowballs, traps, wildboars, game modes)- 1.8 (buckets, water physics, magma, world properties, view angles)- 1.9 (Dropbox, fences, upside-down stairs and slabs)- 1.10 (optimizations, bulls, signs, sulphur, saltpeter, adventure mode)- 1.11 (explosives, fire, matches, magma as fluid)- 1.12 (wolves, cows, milk, diamonds, flat terrain, controls improvements)- 1.13 (creature spawners, eggs, saplings, compass, thermometer, grass spreading)- 1.14 (emergency bugfix release, hygrometer, sharper text)- 1.15 (big performance improvements, bears, machetes, adventure restart, cacti)- 1.16 (smoother framerate, polar bears, paint, falling blocks, environment modes)- 1.17 (3rd person view, 3d tools, creature shadows, physics optimizations)- 1.18 (rain, snow, thunderstorms, thawing/freezing, werewolves, pumpkins)- 1.19 (electricity, new UI, new recipaedia, new help, germanium + lots more)- 1.20 (community content, better caves, creative options, SD card)- 1.21 (fish, horseriding, electricity improvements, camels, leather + lots more)",74,7.1
Survive on Raft,PC,"July 5, 2019","A terrible plane crash took the lives of all the passengers and crew... except for one. You survive in the middle of the endless ocean and now you have to challenge fate and fight for your life.

The exhausting sun, terrible thunderstorms and a hungry shark scurrying around nearby, which is not averse to testing you and your raft, will become your constant companions.

Get resources and food, learn blueprints for new buildings and build your raft. And don't forget to keep an eye on your thirst and hunger!",tbd,tbd
Swamp Jump,PC,"August 21, 2018","A puzzle game in which you have to collect fruits and berries on dangerous stones that go under water. Collect them all and try not to be trapped!
",tbd,tbd
Sweet Story Fallen Angel,PC,"March 30, 2020","At the height of the bird's eye view there are angels. But not everyone stays in their home, some angels fall.",tbd,tbd
Sweet Sugar Candy,Switch,"June 25, 2021","Explore a beautiful world full of candy. Develop your skills in an hundred of well-designed levels, while collecting and using power-ups wisely. Match and crush three or more of the same candies to complete levels, using special candies where possible! You'll find more fun in this game than in any other Match game. Collect virtual currency throughout the levels (no extra purchase required, you play to win) and try your luck at the Wheel of Fortune. ",tbd,tbd
Switchball,PlayStation 3,"September 18, 2009","[Playstation Network]  Have a ball with the PS3! Travel as a transformable ball through five worlds and 30 levels of stunning 3-D mazes. Journey your way through traps, puzzles and challenges suspended in the sky, earning PLAYSTATION 3 system trophies as you go! Play as a single player, or try Race and Co-op multiplayer modes to compete with your friends! [SCEA]",68,5.0
Sword of the Necromancer,PlayStation 5,"November 1, 2021","Help Tama to save Koko using the powers of the forbidden Sword of the Necromancer. Turn your foes into allies and reach the depths of the Necromancer's dungeon. Defeat the guardians to gain enough soul power to bring Koko back from the dead, no matter the cost. ",tbd,tbd
Sylia,PC,"May 8, 2011","Three gigantic and mysterious Cubes have landed on Sylia's main islands. Inside them, unknown creatures ( Aliens) are gathered and plot on how to take control of the lands and ultimately extract the planet's energy  that would be the end of all life. Is Sylia a realm about to fall?

Maybe not! A group of heroes is not willing to let that happen! They are Sylia's finest knight, wizardress, cleric and warrior. Supported and guided by their nation, they must enter the Cube where the Aliens' Queen (a mysterious woman by the name of Lady Godiva) is and stop her! But the task seems overwhelming

Who is going to win the fight for Sylia? Will the land thrive or will the Aliens gain its energy and destroy every life form in the process?

FEATURES:

- A huge and stand-alone adventure
- Bright, colorful and original graphics
- 30+ unique characters
- 20+ sidequests
- 100+ skills
- Plenty of items including 16 relics and artifacts
- Questbook
- Change Party System
- Options Menu
- Configurable Battle Speed
- Adjustable Difficulty
- Visible Monsters
- Multiple Endings
- Vehicles",tbd,8.8
T**Tok 2,PC,"March 7, 2022","Minimalistic adventure 2D puzzle platformer with cats, explosions and spinning saws! Continuation of the first part.

The player's goal is to complete all levels and not die from the attacks of evil enemies.

You can find bombs in the levels and use them anywhere!",tbd,tbd
TAL: Arctic,PC,"July 11, 2018","TAL: Arctic - In this game you need help an unknown creature to go in the magic portal across many mazes.
",tbd,tbd
THE Golf,Switch,"February 14, 2019","Get a nice shot using the buttons or the Joy-Con! A fun and easy golf game

A fun and simple golf game anyone can enjoy.
Includes golf courses with up to 18 holes.
With support for 1-4 players, enjoy at your pace by yourself or have an exciting competition with your friends and family.
You can play with either the controller or by swinging the Joy-Con.",tbd,tbd
THE aMAZEing Labyrinth,iOS,"November 3, 2011","??? Don't miss it! Purchase Labyrinth for short time at a special launch price! ???Labyrinth is the award winning board game that’s sold over 13 million units since its creation 25 years ago. Now, the fun had by millions is available on the iPad & iPhone, with new games and puzzles for fans old and new!Do you think you can handle any maze? Test your skill level on Ravensburger’s newest iOS game, THE aMAZEing Labyrinth, as they celebrate its 25th anniversary.  Compete against your friends, your enemies or even yourself to find the winning treasure pieces and escape the dreaded labyrinth. And this ain’t no ordinary maze! Hallways and junctions change with every turn, so keep your strategies open as you try to find your way around!FEATURES:? Two single player modes:? Puzzle: collect prizes in the shortest amount of moves possible to earn all diamonds and advance to the next level!? Time Duel: slide the puzzle pieces up and down to get your character across the board to the treasure. With every piece you get, you add just a little more time on the clock. Beat your personal best by seeing how many you can get to before the timer runs out!? Local and online multiplayer through Game Center.  Play either the new Duel mode with friends and family, or the original Labyrinth mode for a more classic game.? Great HD graphics and animation? In-game manual to help aid novices and veterans alike? No set up, no clean up!? Great fun with family and friends!Feel free to check out Ravensburger’s other games, including Ramses II and Puerto Rico, along with many, many others.",83,tbd
TOTEMS 2,PC,"July 2, 2022",,tbd,tbd
TT Isle of Man: Ride On The Edge 2,Xbox One,"March 19, 2020","Without a shadow of a doubt it is one of the most dangerous motorbike races in the world. In TT Isle of Man – Ride On the Edge 2, you prove your worth in different championships before setting out to conquer the Snaefell Mountain Course, a 60 km-long track with both winding and straight sections that will push your riding skills to the limit. TT 2 features 17 additional tracks, 18 different motorbikes including classic models, and the official riders. And now it’s more realistic than ever, thanks to entirely revamped physics and faithfully reproduced rider movements. Fine-tune your motorbike, upgrade its performance and monitor its data in real time so you can stay competitive. TT2 also offers a brand-new open world, a biker's paradise where you can test your bike settings and gain the experience you'll need to win the TT Isle of Man title!",75,5.9
Table Top Racing: World Tour,PlayStation 4,"May 3, 2016","Table Top Racing: World Tour is a high-octane combat racer from Nick Burcombe, the co-creator of the Wipeout series. Get yourself behind the wheel of one of twelve fully-customisable miniature cars and attempt to master 24 race tracks in Championship mode. There is a series of Special Events to beat, or you can head online and challenge up to 8 friends to determine the ultimate racer. [Playstation.com]",55,6.2
Tag: The Power of Paint,PC,"May 1, 2008","Tag: The Power of Paint is a free first-person puzzle platformer that focuses on your ability to modify your environment as you see fit, simply by painting it.",tbd,8.8
Taito Legends 2,PlayStation 2,"May 16, 2007","Taito Legends 2 includes: Alpine Ski, Kuri Kinton, Arabian Magic, Legend Of Kage, Bonze Adventure, Liquid Kids, Cameltry, Lunar Rescue, Chack'n Pop, Majestic 12, Cleopatra Fortune, Metal Black, Crazy Balloon,Puchi Carat, Darius Gaiden, Puzzle Bobble 2, Don Doko Don,Qix Dungeon Magic, Raimais, Elevator Action Returns, Rastan 2, The Fairyland Story, Space Invaders 95, Football Champ, Space Invaders DX, Front Line, Violence Fight, Gekirindan, Wild Western, Grid Seeker: Project Storm Hammer, Insector X, Growl, KiKi KaiKai, Gun Frontier.",67,8.2
Take Cover !,iOS,"August 24, 2016","Take Cover features a beautiful and cute military cartoon art style, you’ll need to create an effective strategy for deploying your troops with the right cover at the right time.",tbd,tbd
Tales of Sorrow: Strawsbrough Town,PC,"August 20, 2012","Play the hidden object adventure Tales of Sorrow: Strawsbrough Town and help Alfred save his fiancée Melissa from a curse.
",tbd,tbd
TangleBee,PC,"January 11, 2007",,tbd,tbd
Tanks With Hands: Armed and Treaded,PC,"September 7, 2018","Rev up your engine and challenge your friends to an all-out melee! Whack your opponents with a vast array of weapons and survive deadly stage hazards. Perfect for parties and get-togethers! May the best tank-man win!
",tbd,tbd
Tanky Tanks,Switch,"July 15, 2020","Tanky Tanks is an intense, fast-paced tank shooter game. It is fun, easy to learn and addicting. Play alone, together with friends or against your friends and show your navigation and reaction skills in 6 different game modes and countless levels.",tbd,tbd
Tavern Guardians,iOS,"February 23, 2017",,tbd,tbd
Tavern Keep,PC,"June 15, 2018","Tavern Keep, is a tavern management game, where you can purchase upgrades and help various customers, to keep your tavern alive.
",tbd,tbd
Teck Boxing 3D,PC,"October 17, 2018","Knock these guys out for a shot at glory in this punch out thriller!
",tbd,tbd
Teenage Mutant Ninja Turtles: Mutants in Manhattan,Xbox One,"May 24, 2016","Battle with your brothers through the sewers, subways, and streets of New York to defeat Shredder and Krang’s evil organization, Foot by Foot. Unleash custom combat skills and powerful team combos to save Manhattan from the overwhelming dark forces growing in the shadows.",55,6.0
Temple of HUE,PC,"May 28, 2021","Temple of HUE has you mixing fire of different colours to solve puzzles as you dive into the depths of the ancient temple.

The puzzles are logic based and a knowledge of mixing primary colours.",tbd,tbd
Teratopia,PlayStation 4,"January 20, 2021","Join Tucho in his quest to rescue his friends and liberate the colorfully grotesque lands of Teratopia! Traverse 13 unique zones packed with enemies bent on overtaking your homeland. But fear not! The power of friendship arms you with fellow Teratopians and a diverse set of skills to face a family of red invaders. Immerse yourself in an adventure full of action, and strategize on-the-go to better overcome your foes! Play as either Tucho the brawler, Benito the shooter, or Horacio the trickster, each with their own strengths and skills.",tbd,tbd
Teria,PC,"January 17, 2017","Teria: an action quest 3D game for science fiction fans. However, on June 17, 2143, the crisis center of the Central Astronautics Agency picked up a distress signal from small planet Teria, which was then forwarded to Alex. Alex is a private detective who at that time happened to be not far from Teria.",tbd,tbd
Tesla's Best Friend,PC,"November 11, 2016",,tbd,tbd
Tetris Worlds,Xbox,"June 24, 2002","For over a decade, the Tetris series has made an appearance on every game system.  Tetris Worlds continues that streak, bringing their distinct brand of simple, yet addictive gameplay to the current generation of systems.  Small shapes called Tetraminoes fall from the top of the screen to the bottom and you must rotate them and fit them together to complete lines.  The game features six different variations of the classic Tetris, multiplayer mode for up to four players, and six different worlds.  Sound easy? Once you start, you can't stop.",53,5.6
Thanksgiving Day Griddlers,PC,"November 23, 2015","Thanksgiving Day Griddlers is an exciting game for developing logic skills which combines the spirit of griddlers with the warm atmosphere of the harvest holiday of Thanksgiving. Enjoy a golden autumn landscape, a holiday table with a roasted turkey, rich gifts of nature from the horn of plenty and over 100 themed levels!

These puzzles are also known as nonograms, picross and Japanese crosswords, but whatever we call them, you're sure to enjoy solving them!

Visit 6 unique locations and solve 120 autumn puzzles ranging in difficulty. Even the most refined connoisseur of nonograms will be pleasantly surprised by the wonderful music and high-quality graphics!",tbd,tbd
The Adventures of Mary Ann: Lucky Pirates,PC,"August 16, 2009","Take control of the entire Caribbean by becoming the King of the Pirates! Sail the dangerous seas and battle your way to the top in this gripping Match 3 game. Complete different quests, expand your arsenal, and collect powerful artifacts as you explore the Caribbean islands in multiple gameplay modes. Battle perilous pirates, outrageous octopuses, and sinister squids in Lucky Pirates!",tbd,tbd
The Apartment,PC,"January 26, 2018","The Apartment is a small psychological thriller. Bizzare mix of first person detective adventure game, action and psychological horror with some interesting puzzles, all tied together with dark and heavy story where lines between reality and nightmare have no meaning anymore.
",tbd,tbd
The Bard's Tale,PC,"June 27, 2005","One man on his own. A poet and a rogue, with no friends to speak of, no one to mourn his passing shouuld it come to that. Even those beside hime are no more boon companions than bondservants, summoned by sorcery and song, as cold and indifferent to him as the light of a wanderin' star. Is a Dragon terrorising the locals? He'll take care of it for the right price. Local princess held captiver? The Bard is your man as long as she's hot. Forget the quest to save the world, our hero is interested in just two things...Coin and Cleavage. The Bard's Tale is a new generation action-RPG with wicket humour and stunning graphics. [inXile Entertainment]",70,7.6
The Battle Of Mahjong,Switch,"September 5, 2019","You can only find out the fun of playing ""Mahjong"" by yourself, I'm sure you'll addicted to it. Don't hesitate, come and join "" THE BATTLE OF MAHJONG""!

""The Battle Of Mahjong"" is the best longan game, players can know more about the quintessence of Chinese culture and the fun of mahjong through the challenges from the game. Every missions have certain connections, once you've won all the battles, the hidden characters and different functions are waiting for you! Are you ready for it? A free single user game for you to play until the end! Chinese and English versions are out now, come and join the battle today!

Game Features
- The first Mahjong game supports Chinese and English versions in HK!
- Lots of hidden characters are waiting for you!
- No monthly fee! And you can play the game every moment you want to!",tbd,tbd
The Blobs Fight,PC,"June 21, 2018","The Blobs Fight is a silly, local multiplayer, arena party game about creatures of blob like nature. Run around as a blob attacking other players to knock pieces of them off, if you collect those pieces, you get bigger. The bigger you are, the more damage you can endure, but the slower you move.
",tbd,tbd
The Bradwell Conspiracy,Xbox One,"October 11, 2019","Following a sudden explosion at the Stonehenge Museum fundraiser, you find yourself trapped in a hidden underground complex. Faced with a series of puzzles, your only means of escape is by sending photographs of your surroundings to another survivor confined elsewhere. But before long, a disturbing truth begins to dawn…",55,8.0
The Case of Maneki,PC,"March 21, 2022","The Case of Maneki is a Detective game about a Maneki Neko, or Lucky Cat, following his adopted guardian to find the truth that is hidden between a series of gruesome murders.
 
You play as Kichiro and Nobutoshi, the detective and the apprentice of the city. With murders being committed at every corner, it is up to you to solve this case that traces back to years ago.",tbd,tbd
The Chronicles of Robin Hood: The King of Thieves,PC,"January 1, 2020","Returning home from war, a young nobleman finds that the corrupt Sheriff of Nottingham has taken over and now rules with an iron fist. Determined to make things right, he attempts to fight back against the Sheriff, only to find himself on the run. Now he is a fugitive, an outlaw, but he has no intention of giving up.

Banding together with a group of thieves in the forest, the nobleman sets out to steal from the rich and give to the poor and remove the Sheriff from power. In his new role as noble thief, he also takes on a new name: Robin Hood.

Help Robin Hood and the Merry Men in their quest to take down the Sheriff of Nottingham!",tbd,tbd
The Copper Age,PlayStation 4,"September 28, 2022","This year you have been assigned to be the CEO of the Copper mine.
To start mining the copper and become the biggest copper mine in the world.
Good Luck and Have Fun.",tbd,tbd
The Count of Monster Disco,PC,"October 24, 2014",,tbd,tbd
The Cube,PlayStation Vita,"February 25, 2014",,tbd,tbd
The Dark Eye: Skilltree Saga,PC,"December 4, 2014",Skilltree Saga is the first Rogue-like RPG set in Aventuria - the world of The Dark Eye. ,tbd,6.0
The Detail Episode 1 - Where the Dead Lie,PC,"October 28, 2014",,tbd,tbd
The Dishwasher: Vampire Smile,Xbox 360,"April 6, 2011","The followup to 2009's Dead Samurai, The Dishwasher: Vampire Smile is a combo-fueled, fast-paced, stylistic 2D action platformer that features the series’ staple gritty, graphic novel-inspired art style, built on a brand new engine that allows for an even more visually gruesome experience.",81,8.2
The Dungeon of Naheulbeuk: The Amulet of Chaos - Ruins of Limis,PC,"May 25, 2021","Experience the first ever DLC for hit RPG parody The Dungeon of Naheulbeuk!

Everyone’s favourite unlikely heroes are back, and this time they’re caught in a conflict between a coven of Vampires and a band of Necromancers. Grab your sword, pick a side, and do your best to survive the night your brains un-eaten.",tbd,tbd
The Emperor's Own,PC,"November 4, 2020","The Emperor's Own is a story-driven adventure game with RPG elements. It features deep, multi-dimensional characters, difficult moral dilemmas, and a mature, branching narrative where your decisions truly matter.

The story takes place in an alternate universe, inspired by the Russian Empire at the dawn of the 19th century. You play as a young officer in Imperial Secret Intelligence.

The empire is exhausted by foreign wars and mounting internal protest. The division between the haves and the have-nots has never been as stark. A peasant uprising is threatening to turn into a bloody class-based civil war. How far will you go to do your sworn duty? Will you restore order by any means necessary? Or will you instead throw kindling into the fire, and watch it burn all around you? In The Emperor's Own, the choice is always yours.",tbd,tbd
The Faceless,PC,"February 20, 2023","You have been thrown into an unknown territory, your task is to find and clear all enemies. As you progress through the game, you explore the abandoned buildings and industrial areas. Third Person Shooter. Explore the area and its buildings, collect ammo, protection and medical kits.
",tbd,tbd
The Falconeer: Warrior Edition,PlayStation 4,"August 5, 2021","Soar through the skies aboard a giant warbird in this BAFTA nominated air combat game. Soar through the skies aboard a majestic warbird, explore a stunning oceanic world and engage in epic aerial dogfights, in this BAFTA nominated air combat game from solo developer, Tomas Sala.  You take on the role of Falconeer, a powerful airborne warrior traversing a vast oceanic world torn apart by generations of poisonous decisions and dissent. Throughout multiple campaigns, you will experience life from many different perspectives and loyalties as you embark on a journey of discovery, and solve the mystery of the Ursee, its people and history.  Progress through perilous missions and side quests, wielding your lightning caster to protect ships against pirates, kraken and other threats. Dive through the deep ocean depths, soar above the clouds to do battle with giant crab cities or engage in furious dogfights against the mysterious Mancer Order that controls and regulates technology. The Falconeer: Warrior Edition includes the fully updated game, plus 'The Hunter' DLC, adding a new player class with a flyable Ormir dragon and a set of pyro pot guided rockets, and the new 'Edge of the World' DLC, containing 3 additional side quests and new boss encounters.",tbd,tbd
The Finnish War,PC,"March 18, 2022","The Finnish War is a real-time strategy game set during the eponymous Finnish War in the early 19th century. As the Napoleonic Wars rage throughout Europe, the faraway northern Finland is given its own theatre of war on a scale it has never before witnessed.

But in the cold north, there are dangers not present in many other lands in Europe. Only the most hardened soldiers, be they from any kingdom or empire, can manage in the hazardous wildlands of Finland. In order to get to your enemies before they get you, you must brave the uncharted wilderness and face everything from frostbite to blinding blizzards and shortage of food.

And then, you still must strategize to overcome your enemy, who is always keen on staying one step ahead of you...",tbd,tbd
The First Tree: Console Edition,Xbox One,"November 30, 2018","From the creator of Home is Where One Starts comes The First Tree, a third-person exploration game centered around two parallel stories: a fox trying to find her missing family, and a son reconnecting with his father in Alaska. 

Players take control of the fox on a poignant and beautiful journey that crescendos at the source of life, and perhaps result in an understanding of death. Along the way, players can uncover artifacts and stories from the son's life as he becomes intertwined in the fox's journey towards The First Tree.",67,5.8
The Football T,PlayStation 5,"July 25, 2022",Dribble the ball to become the best football player in the world.,tbd,tbd
The Frontier,PC,"October 24, 2016",,tbd,tbd
The Gods: Rebellion,iOS,"February 21, 2013","An ancient myth. A war among Gods. A lone hero.The Gods is a mind-blowing action experience based on ancient Chinese myth. Play as humanity's last hope as peace and freedom has been lost. It's up to you to be the saviour in this time of sorrow. • MIND-BLOWING VISUALSDeveloped using the groundbreaking Unreal Engine, The Gods is a visual feast. Featuring luscious landscapes, explosive action sequences, and highly detailed characters, The Gods will blow you away.• VISCERAL COMBATUse devastating attacks to destroy your enemies. String together lethal combos and use powers as you make your way through the mystic land in this epic adventure. • TRULY EPICThe Gods campaign features 7 huge levels with hours of gameplay. Challenge mode has 11 levels for the truly hardcore heroes. Game Features• Created with Unreal Engine 3.• Gorgeous graphics you won't believe are running on your mobile device.• Two deep game modes for hours of gameplay.• Character unlocks and upgrades.• Epic, legendary storyline based on an ancient Chinese myth.• Universal: Works on iPhone, iPod touch and iPad.",67,tbd
The Grand Ball,PC,"May 10, 2017","The year is 1882 and Queen Victoria has sat on the British throne for 45 years. The British Empire is at the height of its power and over a quarter of the world’s population lives under her reign. Sadly House Blakely, one of Britain’s oldest noble families, does not share in the Empire’s good fortunes and has seen a strong decline in its riches over the past few years.

Edgar Blakely, the eldest son and heir apparent to the Viscount Blakely, has just received an invitation to one of the most lavish and opulent events in all of England; Lady Amelia Camberwell’s Grand Ball. Edgar’s father, the Viscount Blakely, has informed Edgar that their estate is nearly bankrupt and that Edgar is to see this gala as an opportunity to secure himself a wealthy bride to save House Blakely.

Can Edgar restore his family’s position in Britain?

Will he find true love?

The only way to find out is to attend “The Grand Ball”…",tbd,tbd
The Hardy Boys: The Hidden Theft,PC,"September 30, 2008","The vault at the Spencer Mansion is robbed, and the Bayport Police call on the Hardy Boys to help tie up some loose ends – but they soon find themselves in the middle of a major criminal investigation that takes them on an adventure all over Bayport, and even into New York City. But the pieces don’t add up, and Frank and Joe find themselves embroiled in a drama of sinister proportions. Is the recent theft linked to something from the past? Can Frank and Joe find and decipher the clues in time to prevent another crime from happening? [Dreamcatcher Interactive]",51,3.9
The House in Fata Morgana: A Requiem for Innocence,PC,"May 17, 2018","A Requiem for Innocence is a companion to the visual novel The House in Fata Morgana. It tells the tale of a young man dragged down by his ambitions and a girl both worshiped as a saint and maligned as a witch. For them, there is no happily ever after.
",tbd,7.0
The Impossible Game,PlayStation 3,"September 6, 2011",Jump over spikes and jump on blocks to get to the end. Sounds easy? It's quite possibly the world's hardest game.,tbd,7.8
The Innsmouth Case,PC,"June 23, 2020","The Innsmouth Case is a text adventure game inspired by H.P. Lovecraft and the very first text-based adventure to combine horror and comedy in a fit and proper way.
",73,tbd
The Jumping Soda,PlayStation 4,"June 24, 2022","Join BIG S on his exciting journey through the kitchen and make him jump!
Enjoy the colorful comic graphics accompanied by atmospheric music.",tbd,tbd
The King of Fighters XV,PC,"February 17, 2022","Since its debut in 1994, the KOF fighting game series has been driving the world to excitement with its appealing characters and unique game system. Six years have passed since the last title in the series, and now KOF XV surpasses all of its predecessors in terms of graphics, systems, and online experience! '- A total of 39 characters are participating! Classic popular characters, revived characters, new characters, and more! The most epic dream match in KOF history is about to begin!

- KOF's story reaches its climax!
The latest KOF Saga continues from the previous title in Story Mode. This time, the story is coming to an explosive climax!

- The culmination of the series' battle system
Inheriting the series' traditional 3-on-3 team battle, KOF XV also features a new system. Enjoy an unprecedented sense of speed and freshness!

- Easy and versatile online play
Rollback netcode has been adopted to reduce lag in online matches. There are also a variety of battle options that allow you to choose how you want to play!

- KOF is fully packed with content to enjoy
Includes a Gallery with movies and voices, and a new DJ STATION with over 300 popular songs from the KOF series and more.",85,6.5
The Last Door: Chapter 3 - The Four Witnesses,PC,"September 1, 2013",,tbd,tbd
The Last Warlock,PC,"August 24, 2015",,tbd,tbd
The Legend of Zelda: Four Swords Anniversary Edition,DS,"September 28, 2011",The Legend of Zelda: Four Swords is a free DSiWare download.,85,7.5
The Life Of Greather,PC,"August 25, 2016","You are no hero, no saviour, you are just a simple farmer by the name of Greather. Your wife left to get some supplies early this morning, but she has not returned as of yet and the sun has now set. You know how harsh the lands beyond your village can be. Venture across this open Medieval world in search of your wife Ellyn. Complete tasks given to you by others while on your journey, do whatever you can to find her.",tbd,tbd
The Lost Art of Innkeeping,PC,"July 29, 2020","Can you transform a dilapidated old manor into a 5-star inn while solving the mysteries lurking behind its doors? Meet amusing guests, discover new areas and upgrades, complete mini-quests, and find items and beautiful paintings that will help you achieve your goals!
",tbd,tbd
The Man From The Window,PC,"May 3, 2022","Mama Rabbit returns home from work one late night.

Awake long past his bedtime, a frightened Junior Rabbit rushes in.

The book in his hands has very visibly spooked him, and Mama Rabbit tries convincing him that it's only a story.

But then a tap-tap-tapping begins on the window...",tbd,tbd
The Marauder Chronicles - Curse over Valdria,Switch,"October 7, 2021","You are a rare male survivor in a fantastic no man’s land. When Dayren Vel'sharek, the charming male protagonist is sent by his master to assassinate a sworn enemy, he is thrown into an epic journey that will test both his allegiances and his charms.

Explore a vast kingdom filled with beautiful and powerful women to engage, while making impactful choices that may later affect the outcome of the larger story.

But be aware, lurking within this cornucopia of conquests is the ominous Marauder, creator of dark, monstrous beings ready to bring uncertainty and unexpected events…

Features:
* Visual novel
* Beautiful fantasy art
* Gorgeous women to seduce and romance
",tbd,tbd
